Datetime,Open,High,Low,Close,Adj Close,Volume
2021-09-16 10:27:00-04:00,749.22998046875,749.2899780273438,748.719970703125,749.1699829101562,749.1699829101562,39205
2021-09-16 10:28:00-04:00,749.2999877929688,749.4500122070312,748.8120727539062,749.239990234375,749.239990234375,32710
2021-09-16 10:29:00-04:00,749.280029296875,749.4000244140625,748.840087890625,748.9498901367188,748.9498901367188,29611
2021-09-16 10:30:00-04:00,748.8699951171875,749.1799926757812,748.6099853515625,748.7800903320312,748.7800903320312,42651
2021-09-16 10:31:00-04:00,748.8099975585938,749.02001953125,747.9299926757812,748.4365234375,748.4365234375,82669
2021-09-16 10:32:00-04:00,748.4400024414062,748.7000122070312,748.1331176757812,748.6500244140625,748.6500244140625,58443
2021-09-16 10:33:00-04:00,748.8099975585938,750.9099731445312,748.6900024414062,750.4500122070312,750.4500122070312,116678
2021-09-16 10:34:00-04:00,750.336181640625,751.1298828125,750.2100219726562,750.5800170898438,750.5800170898438,60062
2021-09-16 10:35:00-04:00,750.3699951171875,750.5,749.6943969726562,750.030029296875,750.030029296875,51338
2021-09-16 10:36:00-04:00,750.0599975585938,750.2999877929688,749.860107421875,750.25,750.25,32074
2021-09-16 10:37:00-04:00,750.25,750.7352905273438,750.110107421875,750.1300048828125,750.1300048828125,50492
2021-09-16 10:38:00-04:00,750.2100219726562,750.260009765625,749.9099731445312,750.0,750.0,25040
2021-09-16 10:39:00-04:00,749.8699951171875,750.25,749.773193359375,749.9199829101562,749.9199829101562,15323
2021-09-16 10:40:00-04:00,749.75,749.9998779296875,749.5999755859375,749.9000244140625,749.9000244140625,12962
2021-09-16 10:41:00-04:00,749.9899291992188,750.3400268554688,749.7501220703125,750.2399291992188,750.2399291992188,26051
2021-09-16 10:42:00-04:00,750.1420288085938,750.489990234375,749.3699951171875,750.1801147460938,750.1801147460938,47842
2021-09-16 10:43:00-04:00,750.280029296875,750.5,749.989990234375,749.989990234375,749.989990234375,23751
2021-09-16 10:44:00-04:00,750.041015625,750.041015625,749.4401245117188,749.89501953125,749.89501953125,24818
2021-09-16 10:45:00-04:00,749.9000244140625,750.2999877929688,749.719970703125,749.9199829101562,749.9199829101562,23012
2021-09-16 10:46:00-04:00,749.835693359375,750.1998901367188,749.6010131835938,749.9500122070312,749.9500122070312,14737
2021-09-16 10:47:00-04:00,749.9000244140625,751.1799926757812,749.8508911132812,750.8200073242188,750.8200073242188,43919
2021-09-16 10:48:00-04:00,750.9000244140625,750.9000244140625,750.3250122070312,750.760009765625,750.760009765625,19999
2021-09-16 10:49:00-04:00,750.6199951171875,750.969970703125,750.47998046875,750.47998046875,750.47998046875,16001
2021-09-16 10:50:00-04:00,750.47998046875,750.5399780273438,749.0,749.3800048828125,749.3800048828125,57724
2021-09-16 10:51:00-04:00,749.3300170898438,749.9899291992188,749.0999755859375,749.4016723632812,749.4016723632812,22031
2021-09-16 10:52:00-04:00,749.260009765625,749.7000122070312,749.030029296875,749.656982421875,749.656982421875,17858
2021-09-16 10:53:00-04:00,749.5499877929688,749.5499877929688,748.780029296875,749.2999877929688,749.2999877929688,40226
2021-09-16 10:54:00-04:00,749.3200073242188,749.4699096679688,748.780029296875,748.969970703125,748.969970703125,13450
2021-09-16 10:55:00-04:00,748.9000854492188,749.1193237304688,748.4000244140625,748.6799926757812,748.6799926757812,29435
2021-09-16 10:56:00-04:00,748.760009765625,748.77001953125,748.3200073242188,748.75,748.75,20996
2021-09-16 10:57:00-04:00,748.7639770507812,748.9699096679688,748.469970703125,748.5900268554688,748.5900268554688,25192
2021-09-16 10:58:00-04:00,748.7999877929688,749.02001953125,748.7100219726562,748.9356079101562,748.9356079101562,12141
2021-09-16 10:59:00-04:00,748.8099975585938,749.0800170898438,748.7000122070312,748.7764892578125,748.7764892578125,21424
2021-09-16 11:00:00-04:00,748.72998046875,749.419921875,748.6599731445312,749.419921875,749.419921875,11288
2021-09-16 11:01:00-04:00,749.2899780273438,749.5700073242188,749.1950073242188,749.4199829101562,749.4199829101562,25714
2021-09-16 11:02:00-04:00,749.5,749.8090209960938,749.4700927734375,749.5,749.5,30681
2021-09-16 11:03:00-04:00,749.5399780273438,749.6799926757812,749.3800048828125,749.548828125,749.548828125,9673
2021-09-16 11:04:00-04:00,749.5499877929688,749.75,749.2899780273438,749.2899780273438,749.2899780273438,14908
2021-09-16 11:05:00-04:00,749.1199951171875,749.2498779296875,748.7000122070312,748.780029296875,748.780029296875,16726
2021-09-16 11:06:00-04:00,748.7100830078125,750.1400146484375,748.7100830078125,749.625,749.625,44564
2021-09-16 11:07:00-04:00,749.6799926757812,749.9500122070312,749.5,749.77001953125,749.77001953125,18019
2021-09-16 11:08:00-04:00,749.8150024414062,750.0399780273438,749.6500244140625,749.6500244140625,749.6500244140625,15613
2021-09-16 11:09:00-04:00,749.6599731445312,750.2999877929688,749.60009765625,750.02001953125,750.02001953125,25612
2021-09-16 11:10:00-04:00,749.9400024414062,750.239990234375,749.8499755859375,750.135009765625,750.135009765625,21181
2021-09-16 11:11:00-04:00,750.1917114257812,751.52001953125,750.010009765625,751.1264038085938,751.1264038085938,54099
2021-09-16 11:12:00-04:00,751.2000122070312,751.905029296875,751.1099853515625,751.9039916992188,751.9039916992188,40946
2021-09-16 11:13:00-04:00,751.59228515625,752.2999877929688,751.59228515625,752.239990234375,752.239990234375,65538
2021-09-16 11:14:00-04:00,752.0,752.419921875,751.5599975585938,751.5599975585938,751.5599975585938,44444
2021-09-16 11:15:00-04:00,751.5,751.5,750.5800170898438,750.6749877929688,750.6749877929688,43718
2021-09-16 11:16:00-04:00,750.6199951171875,750.9199829101562,750.4400024414062,750.5399780273438,750.5399780273438,22573
2021-09-16 11:17:00-04:00,750.5499877929688,750.8300170898438,750.4000244140625,750.4000244140625,750.4000244140625,12867
2021-09-16 11:18:00-04:00,750.5499877929688,750.6699829101562,750.3087768554688,750.5800170898438,750.5800170898438,20797
2021-09-16 11:19:00-04:00,750.5800170898438,751.0900268554688,750.3599853515625,750.7299194335938,750.7299194335938,32998
2021-09-16 11:20:00-04:00,750.6500244140625,750.6500244140625,750.0,750.139892578125,750.139892578125,25963
2021-09-16 11:21:00-04:00,750.010009765625,750.3485107421875,749.5999755859375,749.7625122070312,749.7625122070312,32815
2021-09-16 11:22:00-04:00,749.7799072265625,749.9000244140625,749.528076171875,749.7899780273438,749.7899780273438,16717
2021-09-16 11:23:00-04:00,749.6937866210938,749.989990234375,749.6199951171875,749.6699829101562,749.6699829101562,20408
2021-09-16 11:24:00-04:00,749.7650146484375,749.9600219726562,749.43017578125,749.8400268554688,749.8400268554688,25510
2021-09-16 11:25:00-04:00,749.8699951171875,750.1586303710938,749.760009765625,749.8302001953125,749.8302001953125,28615
2021-09-16 11:26:00-04:00,749.8900146484375,750.0800170898438,749.5150146484375,749.5150146484375,749.5150146484375,22944
2021-09-16 11:27:00-04:00,749.5700073242188,749.969970703125,749.5529174804688,749.7000122070312,749.7000122070312,15800
2021-09-16 11:28:00-04:00,749.6600952148438,750.0,749.6599731445312,749.8184814453125,749.8184814453125,16433
2021-09-16 11:29:00-04:00,749.760009765625,749.9099731445312,749.5,749.5700073242188,749.5700073242188,12508
2021-09-16 11:30:00-04:00,749.47998046875,750.0,749.4000244140625,749.8098754882812,749.8098754882812,19163
2021-09-16 11:31:00-04:00,749.7446899414062,750.27001953125,749.701416015625,750.1300048828125,750.1300048828125,28392
2021-09-16 11:32:00-04:00,750.1500244140625,750.2899780273438,750.0499877929688,750.1799926757812,750.1799926757812,15893
2021-09-16 11:33:00-04:00,750.2000122070312,750.40869140625,750.0900268554688,750.0999755859375,750.0999755859375,27938
2021-09-16 11:34:00-04:00,750.1041870117188,750.3699951171875,750.0,750.1199951171875,750.1199951171875,19869
2021-09-16 11:35:00-04:00,750.3099975585938,750.3099975585938,749.8400268554688,749.8400268554688,749.8400268554688,16311
2021-09-16 11:36:00-04:00,749.969970703125,749.97998046875,749.6599731445312,749.97998046875,749.97998046875,8473
2021-09-16 11:37:00-04:00,749.989990234375,750.2999877929688,749.9199829101562,750.2000122070312,750.2000122070312,18316
2021-09-16 11:38:00-04:00,750.2899780273438,750.3200073242188,750.1090698242188,750.1090698242188,750.1090698242188,13385
2021-09-16 11:39:00-04:00,750.0900268554688,750.1900024414062,750.0,750.0800170898438,750.0800170898438,15977
2021-09-16 11:40:00-04:00,750.3400268554688,751.0050048828125,750.22998046875,750.5,750.5,64875
2021-09-16 11:41:00-04:00,750.47998046875,750.739990234375,750.4100952148438,750.52001953125,750.52001953125,8190
2021-09-16 11:42:00-04:00,750.4000244140625,750.469970703125,749.8699951171875,749.9429931640625,749.9429931640625,14775
2021-09-16 11:43:00-04:00,749.97998046875,750.0,749.26318359375,749.5100708007812,749.5100708007812,28239
2021-09-16 11:44:00-04:00,749.52001953125,749.52001953125,748.7899780273438,749.0599975585938,749.0599975585938,34439
2021-09-16 11:45:00-04:00,749.1799926757812,749.2427978515625,748.80322265625,749.1300048828125,749.1300048828125,12425
2021-09-16 11:46:00-04:00,749.2000122070312,749.6998901367188,749.1300048828125,749.6998901367188,749.6998901367188,17662
2021-09-16 11:47:00-04:00,749.5700073242188,749.8300170898438,749.260009765625,749.47998046875,749.47998046875,20928
2021-09-16 11:48:00-04:00,749.4000244140625,749.7999877929688,749.4000244140625,749.7899780273438,749.7899780273438,7343
2021-09-16 11:49:00-04:00,749.8200073242188,749.8200073242188,749.5399780273438,749.7999877929688,749.7999877929688,8209
2021-09-16 11:50:00-04:00,749.75,749.75,749.5399780273438,749.5499877929688,749.5499877929688,9446
2021-09-16 11:51:00-04:00,749.6099853515625,749.9000244140625,749.5499877929688,749.88330078125,749.88330078125,8632
2021-09-16 11:52:00-04:00,749.8099975585938,750.0,749.7100219726562,749.75,749.75,13532
2021-09-16 11:53:00-04:00,749.719970703125,750.2100219726562,749.719970703125,749.9998779296875,749.9998779296875,24522
2021-09-16 11:54:00-04:00,750.0,750.3400268554688,750.0,750.25,750.25,15079
2021-09-16 11:55:00-04:00,750.1699829101562,750.3099975585938,750.0700073242188,750.3099975585938,750.3099975585938,6644
2021-09-16 11:56:00-04:00,750.2750244140625,750.486083984375,750.1799926757812,750.1799926757812,750.1799926757812,14823
2021-09-16 11:57:00-04:00,750.22998046875,750.4000244140625,750.0999755859375,750.2550048828125,750.2550048828125,7330
2021-09-16 11:58:00-04:00,750.25,750.4000244140625,750.0700073242188,750.1400146484375,750.1400146484375,11435
2021-09-16 11:59:00-04:00,750.22998046875,750.9600219726562,750.1599731445312,750.9600219726562,750.9600219726562,23229
2021-09-16 12:00:00-04:00,750.97998046875,751.1300048828125,750.4099731445312,750.4299926757812,750.4299926757812,22276
2021-09-16 12:01:00-04:00,750.4500122070312,750.7000122070312,750.260009765625,750.5999755859375,750.5999755859375,16047
2021-09-16 12:02:00-04:00,750.5900268554688,750.6900024414062,750.25,750.6099853515625,750.6099853515625,16507
2021-09-16 12:03:00-04:00,750.5999755859375,750.7999877929688,750.5512084960938,750.6599731445312,750.6599731445312,19608
2021-09-16 12:04:00-04:00,750.7000122070312,750.8099975585938,750.4199829101562,750.60498046875,750.60498046875,14203
2021-09-16 12:05:00-04:00,750.5999755859375,750.666015625,750.47998046875,750.6500244140625,750.6500244140625,9838
2021-09-16 12:06:00-04:00,750.614990234375,750.9799194335938,750.590087890625,750.75,750.75,14740
2021-09-16 12:07:00-04:00,750.72998046875,750.72998046875,750.4500732421875,750.5338745117188,750.5338745117188,15031
2021-09-16 12:08:00-04:00,750.530029296875,750.6300048828125,750.2077026367188,750.27001953125,750.27001953125,14514
2021-09-16 12:09:00-04:00,750.2000122070312,750.6500244140625,750.2000122070312,750.5449829101562,750.5449829101562,10590
2021-09-16 12:10:00-04:00,750.5,750.8798828125,750.4589233398438,750.8699951171875,750.8699951171875,11033
2021-09-16 12:11:00-04:00,750.8699951171875,750.8699951171875,750.1099853515625,750.3699951171875,750.3699951171875,13811
2021-09-16 12:12:00-04:00,750.469970703125,750.5499877929688,750.344970703125,750.344970703125,750.344970703125,5379
2021-09-16 12:13:00-04:00,750.344970703125,750.4398803710938,750.0,750.3001098632812,750.3001098632812,17420
2021-09-16 12:14:00-04:00,750.4000244140625,750.4400024414062,750.0501098632812,750.0501098632812,750.0501098632812,9371
2021-09-16 12:15:00-04:00,750.0657958984375,750.5800170898438,750.0657958984375,750.5266723632812,750.5266723632812,7849
2021-09-16 12:16:00-04:00,750.47998046875,751.4400024414062,750.3599853515625,751.3200073242188,751.3200073242188,35646
2021-09-16 12:17:00-04:00,751.2210083007812,751.3499755859375,750.6400756835938,750.89501953125,750.89501953125,20955
2021-09-16 12:18:00-04:00,750.9000244140625,751.1596069335938,750.7225952148438,750.7899780273438,750.7899780273438,15003
2021-09-16 12:19:00-04:00,750.8800048828125,751.1799926757812,750.8300170898438,751.030029296875,751.030029296875,14299
2021-09-16 12:20:00-04:00,751.119873046875,751.1898803710938,750.5300903320312,750.9298706054688,750.9298706054688,20147
2021-09-16 12:21:00-04:00,751.0,751.1099853515625,750.780029296875,750.7999877929688,750.7999877929688,8321
2021-09-16 12:22:00-04:00,750.7999877929688,750.912109375,750.7000122070312,750.8300170898438,750.8300170898438,12094
2021-09-16 12:23:00-04:00,750.8499755859375,751.0,750.7000732421875,750.75,750.75,8906
2021-09-16 12:24:00-04:00,750.75,751.1898803710938,750.7000122070312,751.0800170898438,751.0800170898438,12812
2021-09-16 12:25:00-04:00,751.1599731445312,751.3099975585938,750.780029296875,750.78662109375,750.78662109375,10780
2021-09-16 12:26:00-04:00,751.030029296875,751.0399780273438,750.4500122070312,750.5050048828125,750.5050048828125,15185
2021-09-16 12:27:00-04:00,750.4500122070312,750.6300048828125,750.3200073242188,750.510009765625,750.510009765625,10207
2021-09-16 12:28:00-04:00,750.6578979492188,750.9299926757812,750.5,750.9199829101562,750.9199829101562,15677
2021-09-16 12:29:00-04:00,750.780029296875,751.1300048828125,750.6400756835938,751.0499877929688,751.0499877929688,16384
2021-09-16 12:30:00-04:00,751.0650024414062,751.22998046875,750.9058837890625,751.0701293945312,751.0701293945312,9140
2021-09-16 12:31:00-04:00,751.1900024414062,751.3499145507812,750.97998046875,751.260009765625,751.260009765625,9696
2021-09-16 12:32:00-04:00,751.239990234375,751.6599731445312,751.1599731445312,751.4650268554688,751.4650268554688,101532
2021-09-16 12:33:00-04:00,751.4299926757812,751.4755249023438,751.2000122070312,751.3389892578125,751.3389892578125,8992
2021-09-16 12:34:00-04:00,751.27001953125,751.3126831054688,750.8699951171875,751.2000122070312,751.2000122070312,18351
2021-09-16 12:35:00-04:00,751.0999755859375,751.0999755859375,750.72998046875,750.72998046875,750.72998046875,12138
2021-09-16 12:36:00-04:00,750.9000244140625,751.25,750.6400146484375,751.2294921875,751.2294921875,13301
2021-09-16 12:37:00-04:00,751.0399780273438,751.22998046875,751.015625,751.015625,751.015625,9199
2021-09-16 12:38:00-04:00,751.094970703125,751.280029296875,751.010009765625,751.219970703125,751.219970703125,10020
2021-09-16 12:39:00-04:00,751.1624145507812,751.27001953125,751.155029296875,751.1599731445312,751.1599731445312,4536
2021-09-16 12:40:00-04:00,751.1292724609375,751.2698974609375,750.9199829101562,751.227783203125,751.227783203125,11755
2021-09-16 12:41:00-04:00,751.2100219726562,751.5399780273438,751.2100219726562,751.4400024414062,751.4400024414062,9964
2021-09-16 12:42:00-04:00,751.489990234375,751.6500244140625,751.360107421875,751.6002197265625,751.6002197265625,18974
2021-09-16 12:43:00-04:00,751.619873046875,751.7899780273438,751.5,751.6599731445312,751.6599731445312,29538
2021-09-16 12:44:00-04:00,751.6942138671875,753.1699829101562,751.5900268554688,752.864990234375,752.864990234375,108910
2021-09-16 12:45:00-04:00,752.85498046875,753.4500122070312,752.780029296875,753.1500244140625,753.1500244140625,52848
2021-09-16 12:46:00-04:00,753.0499877929688,753.3400268554688,752.330078125,752.97998046875,752.97998046875,48155
2021-09-16 12:47:00-04:00,752.7722778320312,753.0,752.6801147460938,752.8209228515625,752.8209228515625,22505
2021-09-16 12:48:00-04:00,752.72998046875,753.0,752.6799926757812,752.8499145507812,752.8499145507812,22064
2021-09-16 12:49:00-04:00,752.7750244140625,753.0,752.0501098632812,752.219970703125,752.219970703125,36714
2021-09-16 12:50:00-04:00,752.2899169921875,752.33447265625,751.7899780273438,751.8900146484375,751.8900146484375,18427
2021-09-16 12:51:00-04:00,751.8699951171875,752.260009765625,751.7899780273438,751.8800048828125,751.8800048828125,18906
2021-09-16 12:52:00-04:00,752.0,752.72998046875,751.8499755859375,752.489990234375,752.489990234375,23413
2021-09-16 12:53:00-04:00,752.7000122070312,752.97998046875,752.5200805664062,752.7681274414062,752.7681274414062,19829
2021-09-16 12:54:00-04:00,752.7949829101562,753.0499877929688,752.3530883789062,752.666015625,752.666015625,25289
2021-09-16 12:55:00-04:00,752.7200927734375,753.0700073242188,752.6099853515625,753.0700073242188,753.0700073242188,17382
2021-09-16 12:56:00-04:00,753.1599731445312,753.25,752.8300170898438,752.8980102539062,752.8980102539062,12758
2021-09-16 12:57:00-04:00,753.0,753.1400146484375,752.7700805664062,752.8800048828125,752.8800048828125,10372
2021-09-16 12:58:00-04:00,753.0,753.0,752.4301147460938,752.6051025390625,752.6051025390625,103697
2021-09-16 12:59:00-04:00,752.6400146484375,752.8499755859375,752.5599975585938,752.8200073242188,752.8200073242188,6524
2021-09-16 13:00:00-04:00,752.8298950195312,752.8298950195312,751.8699951171875,752.1099243164062,752.1099243164062,31126
2021-09-16 13:01:00-04:00,752.0700073242188,752.260009765625,751.9600219726562,752.0,752.0,9845
2021-09-16 13:02:00-04:00,752.0800170898438,752.2100219726562,751.7899780273438,751.7899780273438,751.7899780273438,7870
2021-09-16 13:03:00-04:00,751.8599853515625,752.25,751.75,751.9099731445312,751.9099731445312,12501
2021-09-16 13:04:00-04:00,751.8300170898438,752.0,751.75,751.9251708984375,751.9251708984375,11016
2021-09-16 13:05:00-04:00,752.0,752.0650024414062,751.1599731445312,751.5,751.5,18878
2021-09-16 13:06:00-04:00,751.5999755859375,751.760009765625,751.3900146484375,751.5900268554688,751.5900268554688,13157
2021-09-16 13:07:00-04:00,751.6300048828125,751.89990234375,751.3200073242188,751.3300170898438,751.3300170898438,12581
2021-09-16 13:08:00-04:00,751.4099731445312,751.77001953125,751.380126953125,751.6300048828125,751.6300048828125,7865
2021-09-16 13:09:00-04:00,751.7999267578125,751.8699951171875,751.5313720703125,751.6699829101562,751.6699829101562,10652
2021-09-16 13:10:00-04:00,751.75,752.0499877929688,751.7050170898438,751.989990234375,751.989990234375,9978
2021-09-16 13:11:00-04:00,751.989990234375,752.0,751.8499755859375,751.97998046875,751.97998046875,6206
2021-09-16 13:12:00-04:00,752.010009765625,752.2299194335938,751.969970703125,752.1599731445312,752.1599731445312,7772
2021-09-16 13:13:00-04:00,752.22998046875,752.4000244140625,751.875,752.2000122070312,752.2000122070312,21391
2021-09-16 13:14:00-04:00,752.1900024414062,752.4400024414062,752.0650024414062,752.25,752.25,8352
2021-09-16 13:15:00-04:00,752.4000244140625,752.4000244140625,751.9000244140625,751.9000244140625,751.9000244140625,7385
2021-09-16 13:16:00-04:00,752.030029296875,752.25,751.9600219726562,752.0900268554688,752.0900268554688,5169
2021-09-16 13:17:00-04:00,752.030029296875,752.1699829101562,751.9600219726562,752.0499877929688,752.0499877929688,6291
2021-09-16 13:18:00-04:00,751.9400024414062,752.239990234375,751.9000244140625,752.2100219726562,752.2100219726562,6721
2021-09-16 13:19:00-04:00,752.1810302734375,752.5,752.0900268554688,752.2999877929688,752.2999877929688,16817
2021-09-16 13:20:00-04:00,752.4400024414062,752.68701171875,752.2857055664062,752.68701171875,752.68701171875,11343
2021-09-16 13:21:00-04:00,752.6900024414062,752.8153076171875,752.5,752.5527954101562,752.5527954101562,12576
2021-09-16 13:22:00-04:00,752.3699951171875,752.6500244140625,752.3699951171875,752.5330200195312,752.5330200195312,4724
2021-09-16 13:23:00-04:00,752.5800170898438,752.6300048828125,752.469970703125,752.4710083007812,752.4710083007812,6134
2021-09-16 13:24:00-04:00,752.469970703125,752.7000122070312,752.4600219726562,752.6400146484375,752.6400146484375,8904
2021-09-16 13:25:00-04:00,752.6810302734375,752.75,752.3499755859375,752.3499755859375,752.3499755859375,8528
2021-09-16 13:26:00-04:00,752.4600219726562,752.5999755859375,752.280029296875,752.4400024414062,752.4400024414062,12998
2021-09-16 13:27:00-04:00,752.3699951171875,752.469970703125,752.302978515625,752.3900146484375,752.3900146484375,4533
2021-09-16 13:28:00-04:00,752.510009765625,752.510009765625,752.1099853515625,752.2100219726562,752.2100219726562,6154
2021-09-16 13:29:00-04:00,752.1500244140625,752.3198852539062,752.0900268554688,752.1799926757812,752.1799926757812,6890
2021-09-16 13:30:00-04:00,752.1849975585938,752.2999877929688,752.0,752.0,752.0,9558
2021-09-16 13:31:00-04:00,752.0499877929688,752.2199096679688,751.9953002929688,751.9953002929688,751.9953002929688,9094
2021-09-16 13:32:00-04:00,751.9199829101562,752.0499877929688,751.8300170898438,751.9000244140625,751.9000244140625,6425
2021-09-16 13:33:00-04:00,752.0106811523438,752.0798950195312,751.8499755859375,752.010009765625,752.010009765625,11320
2021-09-16 13:34:00-04:00,751.9500122070312,752.2899780273438,751.8099975585938,752.2100219726562,752.2100219726562,13252
2021-09-16 13:35:00-04:00,752.2849731445312,752.530029296875,752.1699829101562,752.2999267578125,752.2999267578125,10128
